TIME;RPM;MAP;Boost Target;Short term trim corr.;Lambda target;Lambda;Air flow;TPS;DBW pos;VE;
1127.46;2234;147;145;101.000;0.870;0.906;37;38;55.500;79.300;
1127.50;2238;146;140;100.500;0.880;0.883;37;34;50.000;79.200;
1127.54;2242;145;138;101.000;0.880;0.883;36;32;48.000;79.100;
1127.58;2245;143;135;101.000;0.880;0.883;35;30;46.000;79.000;
1127.62;2250;138;132;101.000;0.880;0.883;33;27;42.500;78.700;
1127.66;2250;132;130;101.500;0.900;0.867;32;26;40.000;78.200;
1127.70;2251;123;128;100.500;0.910;0.867;26;23;35.000;77.700;
1127.74;2249;109;125;100.000;0.910;0.852;23;22;34.000;76.700;
1127.78;2242;102;63;99.500;0.920;0.836;22;22;33.500;76.000;
1127.82;2234;95;0;98.500;0.930;0.813;21;21;32.500;75.300;
1127.86;2238;91;0;95.500;0.930;0.750;19;20;31.500;74.800;
1127.90;2266;83;0;93.500;0.940;0.695;18;17;25.000;72.600;
1127.94;2259;78;0;92.000;0.960;0.680;14;12;13.500;70.300;
1127.98;2253;66;0;91.500;0.970;0.688;10;8;6.000;63.800;
1128.02;2246;56;0;91.000;0.980;0.688;7;0;0.000;56.600;
1128.06;2237;51;0;95.500;0.990;0.688;6;0;0.000;53.300;
1128.10;2227;46;0;100.000;0.990;0.680;5;0;0.000;49.900;
1128.14;2129;38;0;100.000;0.990;0.656;3;0;0.000;42.500;
1128.18;2141;34;0;100.000;1.000;0.664;3;0;0.000;38.100;
1128.22;2086;31;0;100.000;1.000;0.719;3;5;24.500;35.200;
1128.26;2068;31;0;100.000;0.930;0.758;21;47;63.000;35.200;
1128.30;2070;64;0;100.000;0.930;0.781;23;57;77.500;55.400;
